id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1.10239E+18,Comfortable  Value Lodging @ Union Sq 1d,2676835,Luis Higinio,,Financial District,37.78947,-122.40515,Private room,,1,0,,,24,270,0,Exempt
1.10289E+18,"Queen bed, plus free WiFi for planning your day",558264662,The Mosser,,South of Market,37.784902,-122.40516,Private room,162,1,15,8/16/2025,2.1,4,141,15,Exempt
1.10289E+18,Welcome perks like waffle robes and flat-screen TV,558264662,The Mosser,,South of Market,37.784902,-122.40516,Private room,135,1,61,8/28/2025,3.42,4,143,24,Exempt
1.10383E+18,Remodeled Pr Lakeside Suite-Urban Nature Galore,564741947,Nelvin,,Lakeshore,37.7339,-122.47362,Entire home/apt,170,2,19,8/10/2025,1.19,1,77,10,2024-001640STR
1.10438E+18,Awesome Safe & Convenient Russian Hill Apartment!,25037624,Avery,,Nob Hill,37.79604089,-122.4160374,Entire home/apt,175,31,0,,,1,83,0,
1.10512E+18,Charming Historic House with   Roofdeck Views,376574507,Murat,,North Beach,37.80507,-122.41197,Entire home/apt,365,2,12,8/17/2025,0.78,2,301,8,STR-0007065
1.10517E+18,Lux Suite/Ocean & Park views,34963239,Landy,,Outer Richmond,37.78017,-122.50165,Entire home/apt,124,2,66,8/17/2025,3.7,3,55,43,2022-001242STR
1.1059E+18,"Elegant 1BR at The Ritz-Carlton, San Francisco",548434802,Christian Lester,,Financial District,37.78885,-122.40128,Entire home/apt,,3,0,,,3,266,0,Exempt
1.10591E+18,"Luxury 2BR Getaway at The Ritz-Carlton, SFO",548434802,Christian Lester,,Financial District,37.78929,-122.4033,Entire home/apt,,3,1,3/20/2024,0.06,3,262,0,Exempt
1.10592E+18,"Cozy 3BR Home at The Ritz-Carlton, San Francisco",548434802,Christian Lester,,Financial District,37.78781283,-122.4027768,Entire home/apt,,3,0,,,3,257,0,Exempt
1.10598E+18,Maritime-inspired decor and Pier 39 discounts,545642415,Hotel Zephyr San Francisco,,North Beach,37.8076,-122.41317,Private room,,1,2,4/18/2025,0.12,11,0,1,Exempt
1.10598E+18,"2 beds, plus s’mores kits, fridge & microwave",545642415,Hotel Zephyr San Francisco,,North Beach,37.8076,-122.41317,Private room,,1,3,4/1/2025,0.29,11,0,3,Exempt
1.10689E+18,Private room close to Muni,82999389,Serena,,Bayview,37.73456215,-122.3910665,Private room,40,30,0,,,3,148,0,
1.10738E+18,"Quiet Urban Oasis w/ Private Entrance, Backyard",497441396,Hui,,Presidio Heights,37.78393573,-122.4533598,Entire home/apt,212,2,45,8/29/2025,2.55,2,329,29,2024-001250STR
1.10739E+18,Luxurious 4BD/2BA Haven in Noe Valley!,450802168,Isabella,,Bernal Heights,37.7417911,-122.4233063,Entire home/apt,299,30,0,,,17,363,0,
1.10744E+18,Cozy house with own bath.near Golden Gate PK 5A2,9219277,Henry,,Outer Sunset,37.75825,-122.48281,Private room,57,30,6,8/13/2025,0.46,14,159,5,
1.10752E+18,Ocean Beach Oasis - 5 min walk to beach!,44551764,Kary,,Outer Sunset,37.74692,-122.50073,Entire home/apt,126,1,0,,,1,160,0,2025-000185STR
1.10753E+18,Comfy Value Lodging @ Union Sq 1F,2676835,Luis Higinio,,Financial District,37.78963389,-122.4068615,Private room,,1,1,3/30/2024,0.06,24,270,0,Exempt
1.10754E+18,Comfy Value Lodging@ Union Sq  8b,2676835,Luis Higinio,,Financial District,37.78945239,-122.4067378,Private room,,1,5,6/9/2025,0.3,24,270,2,Exempt
1.1078E+18,"Blueground | Rincon Hill, movies & pool, nr dining",107434423,Blueground,,South of Market,37.7873984,-122.3923904,Entire home/apt,,31,0,,,188,0,0,
1.10809E+18,1quen Needs copywriter review,564338593,Axiom Hotel,,Downtown/Civic Center,37.7849,-122.4082342,Private room,,1,1,6/3/2024,0.07,2,0,0,Exempt
1.10809E+18,1qupt Needs copywriter review,564338593,Axiom Hotel,,Downtown/Civic Center,37.7849,-122.4082342,Private room,,1,2,8/12/2023,0.05,2,0,0,Exempt
1.1097E+18,Comfy Value Lodging @Union Sq 1GG,2676835,Luis Higinio,,Chinatown,37.7914406,-122.4066115,Private room,,1,0,,,24,270,0,Exempt
1.11019E+18,Private Room #14 in Tech Co-living,469712552,Ningxiao,,Mission,37.7610236,-122.417701,Private room,132,7,0,,,18,29,0,Exempt
1.11028E+18,NOPA Home with beautiful view,450765852,Ariel,,Haight Ashbury,37.77453,-122.44096,Entire home/apt,495,30,1,10/1/2024,0.09,17,240,1,
1.11035E+18,Yellow Room · Victorian Home · Mission/Castro/Noe,46107941,Robert,,Mission,37.7566368,-122.4228241,Private room,113,2,33,8/27/2025,2.27,9,55,30,2024-004175STR
1.11085E+18,Downtown luxury near historic Union Square,564302587,Hotel Nikko,,Downtown/Civic Center,37.785979,-122.409172,Private room,,1,0,,,3,0,0,Exempt
1.11085E+18,"Sleek, classic rooms in heart of SF",564302587,Hotel Nikko,,Downtown/Civic Center,37.785979,-122.409172,Private room,,1,3,4/18/2025,0.21,3,0,2,Exempt
1.11085E+18,Subtle sophistication & sweeping city views,564302587,Hotel Nikko,,Downtown/Civic Center,37.785979,-122.409172,Private room,,1,1,5/25/2024,0.06,3,0,0,Exempt
1.11099E+18,"Bright 2Bd Ocean Views. Near GGP, Lands End, Beach",480008999,Dylan,,Outer Richmond,37.77427,-122.50415,Entire home/apt,325,3,34,8/29/2025,2.05,1,44,21,2024-002116STR
1.11099E+18,Garden Apartment in Cow Hollow,190781435,Jenna,,Marina,37.7962136,-122.436793,Entire home/apt,258,30,4,8/17/2025,0.3,1,89,3,
1.11117E+18,Historic & Charming Victorian Home | Sleeps 11,481336222,Czerelle,,Haight Ashbury,37.77139331,-122.441331,Entire home/apt,,3,29,7/28/2025,1.7,3,0,22,STR-0006077
1.11148E+18,"1 BR w A/C, rooftop deck, parking avail - SF Life",1257432,San Francisco Life,,Mission,37.76837,-122.41873,Entire home/apt,130,30,3,10/23/2024,0.19,29,235,1,
1.11192E+18,Cozy Mission Home with Speakeasy,196398,Josh,,Mission,37.758937,-122.408496,Entire home/apt,,30,0,,,1,0,0,
1.11268E+18,Modern Home with Scenic Views in Mission Dolores,249232,Sanjay,,Castro/Upper Market,37.75739988,-122.4282593,Entire home/apt,494,2,46,8/14/2025,3.18,1,56,37,STR-0007098
1.11305E+18,Cole Valley Gem,13363753,Brittany,,Haight Ashbury,37.76612949,-122.4482437,Entire home/apt,,2,6,8/18/2024,0.34,1,0,0,2024-002424STR
1.11381E+18,"Holiday By the Bay 
Marina SF",567386118,Paula,,Marina,37.80465622,-122.435771,Entire home/apt,306,3,46,8/17/2025,3.05,1,113,38,2024-002758STR
1.11468E+18,Charming Home in Pacific Heights,163339428,Jenny,,Pacific Heights,37.79103216,-122.4229761,Private room,600,4,5,7/8/2025,0.84,4,320,5,STR-0002626
1.1148E+18,"Cozy room close S.F state,S.Town",556570328,Linda,,Ocean View,37.71651,-122.47064,Private room,67,2,15,9/18/2024,0.85,1,88,2,2024-000312STR
1.11529E+18,Spacious 2-bed setup with Bay or Main Post views,566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.11529E+18,ADA 2-queen with Presidio or Bay views,566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.11529E+18,Restful haven with classic décor & sweet views,566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.1153E+18,Multiple windows & large living area,566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.1153E+18,ADA suite with king and pull-out sofa (views too!),566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.1153E+18,"Classic wool blanket, desk & lounge chair",566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.1153E+18,Light-filled escape with in-room coffee,566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.1153E+18,Sleeping/living combo in historic former barracks,566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.1153E+18,Stunning Bay and Golden Gate views,566546120,Lodge At The Presidio,,Presidio,37.8017734,-122.4582374,Private room,,1,0,,,9,0,0,Exempt
1.11531E+18,"Brand-new & Modern Private Flat, Close to Transit",567750942,Jay Jay,,Parkside,37.73853567,-122.4831396,Entire home/apt,,2,57,7/21/2025,3.49,2,89,36,2023-006910STR
1.11531E+18,Quaint and Cute Room near UCSF,137211962,Jing,,Inner Sunset,37.76149684,-122.4737467,Private room,41,30,0,,,6,45,0,
1.11557E+18,Newly Remodel 1b1b Sunset suite Near Beach GGP,567819932,Dehuan,,Outer Sunset,37.7543361,-122.5042332,Private room,84,2,60,8/31/2025,3.72,1,56,45,2024-002427STR
1.11558E+18,Panoramic view home,2792397,Roby,,Castro/Upper Market,37.75955,-122.43002,Entire home/apt,333,30,0,,,2,335,0,
1.11582E+18,Comfy Value Lodgings @Union Sq 1G1 w Cancel Refund,2676835,Luis Higinio,,Financial District,37.78958293,-122.4052626,Private room,164,1,7,8/18/2025,0.43,24,267,5,Exempt
1.11627E+18,Dogpatch Digs Guest Suite,1498483,Katherine,,Potrero Hill,37.7592391,-122.3896364,Entire home/apt,195,2,40,8/26/2025,3.19,1,288,39,2024-002421STR
1.11677E+18,San Francisco Home ~ 1 Mi to Golden Gate Park!,126644773,Evolve,,Outer Sunset,37.7495368,-122.4888029,Entire home/apt,206,2,36,7/27/2025,2.09,13,322,23,STR-0002080
1.11681E+18,Spot-on location for classic San Fran must-do’s,548734086,King George Hotel,,Downtown/Civic Center,37.786764,-122.409433,Private room,85,1,613,8/31/2025,35.23,1,96,417,Exempt
1.11682E+18,Historic classic on the Embarcadero waterfront,548735867,Hotel Griffon,,Financial District,37.792765,-122.392204,Private room,,1,9,5/25/2024,0.51,1,0,0,Exempt
1.11682E+18,Cozy residential vibe near the biggies,548744257,Inn At Union Square,,Downtown/Civic Center,37.788369,-122.409147,Private room,,1,0,,,1,93,0,Exempt
1.11763E+18,"Spacious 3 Bedroom w Rooftop Deck, A/C, work desks",1257432,San Francisco Life,,Mission,37.76778704,-122.4187858,Entire home/apt,199,30,1,9/30/2024,0.09,29,249,1,
1.11782E+18,"Modern Coastal Simplicity-Walk to Beach, Park",568338509,Jie,,Outer Sunset,37.76274443,-122.5056791,Entire home/apt,203,2,71,8/27/2025,4.14,1,145,45,STR-0007576
